2026-05-29 11:08:10,355 INFO    StreamThr :7167 [internal.py:wandb_internal():85] W&B internal server running at pid: 7167, started at: 2026-05-29 11:08:10.354771
2026-05-29 11:08:10,357 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: status
2026-05-29 11:08:10,360 INFO    WriterThread:7167 [datastore.py:open_for_write():87] open: /home/raosongde/streamingllm-experiment/wandb/run-20260529_110810-7hn4jvcr/run-7hn4jvcr.wandb
2026-05-29 11:08:10,360 DEBUG   SenderThread:7167 [sender.py:send():379] send: header
2026-05-29 11:08:10,369 DEBUG   SenderThread:7167 [sender.py:send():379] send: run
2026-05-29 11:08:11,804 INFO    SenderThread:7167 [dir_watcher.py:__init__():211] watching files in: /home/raosongde/streamingllm-experiment/wandb/run-20260529_110810-7hn4jvcr/files
2026-05-29 11:08:11,804 INFO    SenderThread:7167 [sender.py:_start_run_threads():1188] run started: 7hn4jvcr with start time 1780024090.355763
2026-05-29 11:08:11,825 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: check_version
2026-05-29 11:08:11,826 DEBUG   SenderThread:7167 [sender.py:send_request():406] send_request: check_version
2026-05-29 11:08:12,244 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: run_start
2026-05-29 11:08:12,273 DEBUG   HandlerThread:7167 [system_info.py:__init__():26] System info init
2026-05-29 11:08:12,273 DEBUG   HandlerThread:7167 [system_info.py:__init__():41] System info init done
2026-05-29 11:08:12,273 INFO    HandlerThread:7167 [system_monitor.py:start():194] Starting system monitor
2026-05-29 11:08:12,273 INFO    SystemMonitor:7167 [system_monitor.py:_start():158] Starting system asset monitoring threads
2026-05-29 11:08:12,274 INFO    HandlerThread:7167 [system_monitor.py:probe():214] Collecting system info
2026-05-29 11:08:12,274 INFO    SystemMonitor:7167 [interfaces.py:start():188] Started cpu monitoring
2026-05-29 11:08:12,275 INFO    SystemMonitor:7167 [interfaces.py:start():188] Started disk monitoring
2026-05-29 11:08:12,275 INFO    SystemMonitor:7167 [interfaces.py:start():188] Started gpu monitoring
2026-05-29 11:08:12,276 INFO    SystemMonitor:7167 [interfaces.py:start():188] Started memory monitoring
2026-05-29 11:08:12,277 INFO    SystemMonitor:7167 [interfaces.py:start():188] Started network monitoring
2026-05-29 11:08:12,298 DEBUG   HandlerThread:7167 [system_info.py:probe():152] Probing system
2026-05-29 11:08:12,298 DEBUG   HandlerThread:7167 [system_info.py:_probe_git():137] Probing git
2026-05-29 11:08:12,304 DEBUG   HandlerThread:7167 [system_info.py:_probe_git():145] Probing git done
2026-05-29 11:08:12,304 DEBUG   HandlerThread:7167 [system_info.py:probe():200] Probing system done
2026-05-29 11:08:12,304 DEBUG   HandlerThread:7167 [system_monitor.py:probe():223] {'os': 'Linux-6.8.0-111-generic-x86_64-with-glibc2.35', 'python': '3.11.15', 'heartbeatAt': '2026-05-29T03:08:12.298097', 'startedAt': '2026-05-29T03:08:10.348060', 'docker': None, 'cuda': None, 'args': ('--model-name', '/data/pretrained_models/Llama-2-7b-hf', '--input', 'data/pg19_20k.txt', '--window-length', '2048', '--num-sink-tokens', '4', '--smooth-window', '100', '--max-tokens', '20000', '--strategy', 'sink', '--wandb-project', 'streamingllm-exp', '--wandb-run', 'exp1_sink', '--wandb-mode', 'online', '--log-interval', '1000'), 'state': 'running', 'program': '/home/raosongde/streamingllm-experiment/scripts/run_exp1_ppl.py', 'codePathLocal': 'scripts/run_exp1_ppl.py', 'codePath': 'scripts/run_exp1_ppl.py', 'git': {'remote': 'git@github.com:Analytical10/streamingllm.git', 'commit': 'f15c437d5c9e5ef93479f316fa2dcfa97e09aadc'}, 'email': '471610515@qq.com', 'root': '/home/raosongde/streamingllm-experiment', 'host': 'user-NULL', 'username': 'raosongde', 'executable': '/home/raosongde/.conda/envs/streamingllm/bin/python', 'cpu_count': 24, 'cpu_count_logical': 48, 'cpu_freq': {'current': 1587.2567499999998, 'min': 800.0, 'max': 3300.0}, 'cpu_freq_per_core': [{'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 2194.5, 'min': 800.0, 'max': 3300.0}, {'current': 2691.262, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2105.769, 'min': 800.0, 'max': 3300.0}, {'current': 2104.677, 'min': 800.0, 'max': 3300.0}, {'current': 2104.046, 'min': 800.0, 'max': 3300.0}, {'current': 2122.105, 'min': 800.0, 'max': 3300.0}, {'current': 2207.006, 'min': 800.0, 'max': 3300.0}, {'current': 2100.021, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 3000.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 2300.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 800.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2204.803, 'min': 800.0, 'max': 3300.0}, {'current': 2700.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2096.639, 'min': 800.0, 'max': 3300.0}, {'current': 2095.873, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2196.857, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2100.0, 'min': 800.0, 'max': 3300.0}, {'current': 2094.938, 'min': 800.0, 'max': 3300.0}], 'disk': {'/': {'total': 878.6481971740723, 'used': 669.3496208190918}}, 'gpu': 'NVIDIA A800 80GB PCIe', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA A800 80GB PCIe', 'memory_total': 85899345920}, {'name': 'NVIDIA A800 80GB PCIe', 'memory_total': 85899345920}], 'memory': {'total': 251.54175186157227}}
2026-05-29 11:08:12,304 INFO    HandlerThread:7167 [system_monitor.py:probe():224] Finished collecting system info
2026-05-29 11:08:12,304 INFO    HandlerThread:7167 [system_monitor.py:probe():227] Publishing system info
2026-05-29 11:08:12,304 DEBUG   HandlerThread:7167 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2026-05-29 11:08:12,805 INFO    Thread-12 :7167 [dir_watcher.py:_on_file_created():271] file/dir created: /home/raosongde/streamingllm-experiment/wandb/run-20260529_110810-7hn4jvcr/files/conda-environment.yaml
2026-05-29 11:08:14,805 INFO    Thread-12 :7167 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/raosongde/streamingllm-experiment/wandb/run-20260529_110810-7hn4jvcr/files/conda-environment.yaml
2026-05-29 11:08:14,921 DEBUG   HandlerThread:7167 [system_info.py:_save_conda():224] Saving conda packages done
2026-05-29 11:08:14,923 INFO    HandlerThread:7167 [system_monitor.py:probe():229] Finished publishing system info
2026-05-29 11:08:14,928 DEBUG   SenderThread:7167 [sender.py:send():379] send: files
2026-05-29 11:08:14,928 INFO    SenderThread:7167 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2026-05-29 11:08:15,077 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: python_packages
2026-05-29 11:08:15,077 DEBUG   SenderThread:7167 [sender.py:send_request():406] send_request: python_packages
2026-05-29 11:08:15,077 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: stop_status
2026-05-29 11:08:15,078 DEBUG   SenderThread:7167 [sender.py:send_request():406] send_request: stop_status
2026-05-29 11:08:15,079 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: internal_messages
2026-05-29 11:08:15,806 INFO    Thread-12 :7167 [dir_watcher.py:_on_file_created():271] file/dir created: /home/raosongde/streamingllm-experiment/wandb/run-20260529_110810-7hn4jvcr/files/wandb-metadata.json
2026-05-29 11:08:15,806 INFO    Thread-12 :7167 [dir_watcher.py:_on_file_created():271] file/dir created: /home/raosongde/streamingllm-experiment/wandb/run-20260529_110810-7hn4jvcr/files/requirements.txt
2026-05-29 11:08:15,979 DEBUG   SenderThread:7167 [sender.py:send():379] send: telemetry
2026-05-29 11:08:15,980 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: status_report
2026-05-29 11:08:15,982 DEBUG   SenderThread:7167 [sender.py:send():379] send: exit
2026-05-29 11:08:15,982 INFO    SenderThread:7167 [sender.py:send_exit():586] handling exit code: 1
2026-05-29 11:08:15,983 INFO    SenderThread:7167 [sender.py:send_exit():588] handling runtime: 3
2026-05-29 11:08:15,984 INFO    SenderThread:7167 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2026-05-29 11:08:15,985 INFO    SenderThread:7167 [sender.py:send_exit():594] send defer
2026-05-29 11:08:15,985 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: defer
2026-05-29 11:08:15,985 INFO    HandlerThread:7167 [handler.py:handle_request_defer():184] handle defer: 0
2026-05-29 11:08:15,985 DEBUG   SenderThread:7167 [sender.py:send_request():406] send_request: defer
2026-05-29 11:08:15,986 INFO    SenderThread:7167 [sender.py:send_request_defer():610] handle sender defer: 0
2026-05-29 11:08:15,986 INFO    SenderThread:7167 [sender.py:transition_state():614] send defer: 1
2026-05-29 11:08:15,986 DEBUG   HandlerThread:7167 [handler.py:handle_request():158] handle_request: defer
2026-05-29 11:08:15,986 INFO    HandlerThread:7167 [handler.py:handle_request_defer():184] handle defer: 1
